Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSG00000163463.11	KRTCAP2	chr1	-	155169408	155173333	421.211945	171.237213	386.462158
ENSG00000163462.17	TRIM46	chr1	+	155173787	155184971	0.308246	0.194882	0.439825
ENSG00000185499.16	MUC1	chr1	-	155185824	155192915	26.849140	30.710268	69.309441
ENSG00000160767.20	FAM189B	chr1	-	155247205	155255483	19.766926	9.081270	20.495356
ENSG00000169231.13	THBS3	chr1	-	155195588	155207981	28.344826	12.145084	27.410021
ENSG00000173171.14	MTX1	chr1	+	155208699	155213824	33.997967	17.720325	39.992680
ENSG00000177628.15	GBA	chr1	-	155234452	155244699	61.060772	27.973961	63.133923
ENSG00000116521.10	SCAMP3	chr1	-	155255979	155262430	98.975266	44.476433	100.378052
ENSG00000143630.9	HCN3	chr1	+	155277583	155289848	1.368478	0.556334	1.255579
ENSG00000143627.17	PKLR	chr1	-	155289839	155301434	0.000000	0.000000	0.000000
ENSG00000176444.18	CLK2	chr1	-	155262868	155273516	23.750074	9.798489	22.114031
ENSG00000160752.14	FDPS	chr1	+	155308748	155320666	84.215736	46.618572	105.212608
ENSG00000160753.15	RUSC1	chr1	+	155320896	155331114	13.426058	11.547556	26.061470
ENSG00000116539.12	ASH1L	chr1	-	155335268	155562807	18.850466	8.621176	19.456976
ENSG00000125459.14	MSTO1	chr1	+	155610225	155614967	17.664276	8.615555	19.444288
ENSG00000163374.19	YY1AP1	chr1	-	155659443	155689000	35.408039	21.034798	47.473053
ENSG00000132676.15	DAP3	chr1	+	155687967	155739010	62.986813	61.564457	138.943710
ENSG00000116580.18	GON4L	chr1	-	155749662	155859400	9.423908	5.694132	12.850984
ENSG00000132718.8	SYT11	chr1	+	155859509	155885199	8.000381	3.252432	7.340354
ENSG00000143622.10	RIT1	chr1	-	155897808	155911404	13.280188	5.815200	13.124220
ENSG00000132680.10	KIAA0907	chr1	-	155913043	155934399	3.177541	1.954369	4.410779
ENSG00000116584.17	ARHGEF2	chr1	-	155946851	156007070	17.757847	21.473024	48.462078
ENSG00000163479.13	SSR2	chr1	-	156009048	156020959	262.547089	136.377792	307.788544
ENSG00000160803.7	UBQLN4	chr1	-	156035301	156053794	37.499447	15.244820	34.405758
ENSG00000116586.11	LAMTOR2	chr1	+	156054752	156058510	128.315643	59.285786	133.801010
ENSG00000254726.2	MEX3A	chr1	-	156072013	156081998	3.092587	1.257244	2.837450
ENSG00000132698.14	RAB25	chr1	+	156061160	156070514	162.980179	66.257080	149.534393
ENSG00000196189.12	SEMA4A	chr1	+	156147366	156177752	8.646734	8.476119	19.129599
ENSG00000160785.13	SLC25A44	chr1	+	156193932	156212796	20.292656	8.427915	19.020807
ENSG00000260238.6	PMF1-BGLAP	chr1	+	156212982	156243332	14.412517	6.808296	15.365519
ENSG00000160783.19	PMF1	chr1	+	156212993	156240042	45.495781	21.334499	48.149445
ENSG00000242252.1	BGLAP	chr1	+	156241962	156243321	0.778622	0.316537	0.714386
ENSG00000160781.15	PAQR6	chr1	-	156243321	156248117	0.251667	0.114581	0.258596
ENSG00000160789.19	LMNA	chr1	+	156082578	156140089	147.717636	198.970901	449.053833
ENSG00000198952.8	SMG5	chr1	-	156249224	156282825	44.731186	18.184774	41.040886
ENSG00000163472.18	TMEM79	chr1	+	156282948	156292443	24.882107	14.234689	32.126011
ENSG00000198715.11	GLMP	chr1	-	156292687	156295689	28.937618	13.585580	30.661049
ENSG00000132677.12	RHBG	chr1	+	156369212	156385219	0.000000	0.000000	0.000000
ENSG00000125462.16	C1orf61	chr1	-	156404252	156429423	0.000000	0.000000	0.000000
ENSG00000163468.14	CCT3	chr1	-	156308968	156367873	215.567596	127.755745	288.329620
ENSG00000163467.11	TSACC	chr1	+	156337314	156346995	0.000000	0.000000	0.000000
ENSG00000183856.10	IQGAP3	chr1	-	156525405	156572540	2.035571	0.827530	1.867638
ENSG00000116604.17	MEF2D	chr1	-	156463727	156500828	11.215130	15.866030	35.807755
ENSG00000132702.12	HAPLN2	chr1	+	156619294	156625725	0.346234	0.144651	0.326460
ENSG00000132692.18	BCAN	chr1	+	156641390	156659528	0.995250	0.477563	1.077803
ENSG00000163382.11	NAXE	chr1	+	156591762	156594299	143.319626	75.977707	171.472717
ENSG00000160818.16	GPATCH4	chr1	-	156594487	156601490	25.829866	10.769150	24.304699
ENSG00000132688.10	NES	chr1	-	156668763	156677397	29.835732	12.129257	27.374302
ENSG00000143319.16	ISG20L2	chr1	-	156721891	156728799	22.136532	12.074792	27.251381
ENSG00000143303.11	RRNAD1	chr1	+	156728442	156736949	9.750470	9.498637	21.437300
ENSG00000143320.8	CRABP2	chr1	-	156699606	156705816	1268.991699	661.196777	1492.243042
ENSG00000143314.12	MRPL24	chr1	-	156737303	156741590	58.911869	43.668678	98.555054
ENSG00000143321.18	HDGF	chr1	-	156742107	156752448	239.619385	126.515999	285.531647
ENSG00000143294.14	PRCC	chr1	+	156767500	156800817	61.878925	34.898067	78.760811
ENSG00000027869.11	SH2D2A	chr1	-	156806243	156816862	0.623223	0.255633	0.576934
ENSG00000198400.11	NTRK1	chr1	+	156815656	156881850	0.016851	0.015804	0.035667
ENSG00000027644.4	INSRR	chr1	-	156840063	156859018	0.185846	0.075553	0.170514
ENSG00000187800.13	PEAR1	chr1	+	156893720	156916434	1.849648	1.430372	3.228181
ENSG00000253831.1	ETV3L	chr1	-	157092044	157099808	0.000000	0.000000	0.000000
ENSG00000132694.18	ARHGEF11	chr1	-	156934840	157045370	18.399693	8.644343	19.509262
ENSG00000163518.10	FCRL4	chr1	-	157573749	157598080	0.000000	0.000000	0.000000
ENSG00000143297.18	FCRL5	chr1	-	157513377	157552520	0.025153	0.031071	0.070124
ENSG00000117036.11	ETV3	chr1	-	157121191	157138474	13.060210	6.679080	15.073893
ENSG00000158477.6	CD1A	chr1	+	158254137	158258269	0.000000	0.000000	0.000000
ENSG00000158473.6	CD1D	chr1	+	158179947	158184896	0.745229	0.302961	0.683748
ENSG00000158481.12	CD1C	chr1	+	158289786	158293630	1.335304	0.542847	1.225142
ENSG00000158488.15	CD1E	chr1	+	158353696	158357553	0.151157	0.080130	0.180845
ENSG00000198967.4	OR10Z1	chr1	+	158605268	158612514	0.000000	0.000000	0.000000
ENSG00000163554.12	SPTA1	chr1	-	158610706	158686698	0.000000	0.000000	0.000000
ENSG00000183853.17	KIRREL1	chr1	+	157993273	158100262	7.647651	8.488245	19.156967
ENSG00000163564.14	PYHIN1	chr1	+	158930796	158977054	0.084345	0.062290	0.140580
ENSG00000163563.7	MNDA	chr1	+	158831317	158849506	17.553591	7.425010	16.757370
ENSG00000163568.14	AIM2	chr1	-	159062484	159140508	0.687617	0.293801	0.663073
ENSG00000162706.12	CADM3	chr1	+	159171609	159203313	2.130231	0.889600	2.007721
ENSG00000213088.9	ACKR1	chr1	+	159203307	159206500	7.733614	3.834000	8.652885
ENSG00000179639.10	FCER1A	chr1	+	159289714	159308224	9.956223	4.948825	11.168913
ENSG00000163565.18	IFI16	chr1	+	158999968	159055155	11.925626	19.793051	44.670578
ENSG00000181036.13	FCRL6	chr1	+	159800512	159816251	0.105736	0.043157	0.097401
ENSG00000158716.8	DUSP23	chr1	+	159780932	159782543	79.592728	36.928043	83.342232
ENSG00000213085.9	CFAP45	chr1	-	159872364	159900163	0.076246	0.032095	0.072434
ENSG00000158714.10	SLAMF8	chr1	+	159826750	159837249	14.914553	6.238073	14.078593
ENSG00000188004.9	SNHG28	chr1	-	159834474	159855347	2.312675	0.940182	2.121881
ENSG00000243284.1	VSIG8	chr1	-	159854316	159862657	0.000000	0.000000	0.000000
ENSG00000162723.9	SLAMF9	chr1	-	159951492	159954254	0.461938	0.187794	0.423828
ENSG00000085552.16	IGSF9	chr1	-	159927039	159945604	24.163664	9.934038	22.419949
ENSG00000158710.14	TAGLN2	chr1	-	159918107	159925732	322.946442	233.128708	526.143921
ENSG00000162728.4	KCNJ9	chr1	+	160081570	160090563	0.000000	0.000000	0.000000
ENSG00000177807.8	KCNJ10	chr1	-	159998651	160070483	0.000000	0.000000	0.000000
ENSG00000143315.6	PIGM	chr1	-	160027673	160031991	13.236860	5.381241	12.144826
ENSG00000132681.16	ATP1A4	chr1	+	160151570	160186977	0.000000	0.000000	0.000000
ENSG00000018625.14	ATP1A2	chr1	+	160115773	160143591	0.967349	0.393261	0.887543
ENSG00000162729.13	IGSF8	chr1	-	160091340	160098943	95.974503	44.562004	100.571182
ENSG00000162734.12	PEA15	chr1	+	160205337	160215376	82.707024	40.249416	90.838173
ENSG00000171786.5	NHLH1	chr1	+	160367067	160372848	0.244635	0.099453	0.224453
ENSG00000162739.13	SLAMF6	chr1	-	160485030	160523262	0.673343	0.274036	0.618468
ENSG00000162738.5	VANGL2	chr1	+	160400586	160428678	5.991199	2.435630	5.496928
ENSG00000117090.14	SLAMF1	chr1	-	160608100	160647295	0.025190	0.010452	0.023590
ENSG00000066294.14	CD84	chr1	-	160541095	160579516	5.299352	2.614196	5.899931
ENSG00000117091.9	CD48	chr1	-	160678746	160711851	2.692731	3.138090	7.082299
ENSG00000026751.16	SLAMF7	chr1	+	160739057	160754821	0.508193	0.309474	0.698447
ENSG00000122224.17	LY9	chr1	+	160796074	160828261	0.088184	0.049570	0.111873
ENSG00000122223.12	CD244	chr1	-	160830160	160862855	0.192898	0.078897	0.178061
ENSG00000132716.18	DCAF8	chr1	-	160215715	160262528	29.051392	24.425041	55.124428
ENSG00000258465.6	AL139011.2	chr1	-	160217464	160285130	0.120219	0.334590	0.755130
ENSG00000162735.18	PEX19	chr1	-	160276812	160285146	61.233440	26.933456	60.785629
ENSG00000122218.14	COPA	chr1	-	160289273	160343400	190.270981	79.769249	180.029770
ENSG00000162736.15	NCSTN	chr1	+	160343272	160358952	93.422104	52.029861	117.425255
ENSG00000158769.17	F11R	chr1	-	160995211	161021348	101.806648	42.035149	94.868362
ENSG00000215845.10	TSTD1	chr1	-	161037631	161038990	163.046051	84.059990	189.713470
ENSG00000158773.14	USF1	chr1	-	161039251	161045977	24.862473	10.813040	24.403751
ENSG00000186517.13	ARHGAP30	chr1	-	161046948	161069970	11.467295	4.688376	10.581111
ENSG00000162755.13	KLHDC9	chr1	+	161098394	161100346	12.306076	5.032499	11.357757
ENSG00000143217.8	NECTIN4	chr1	-	161070995	161089599	26.720158	10.862668	24.515759
ENSG00000143256.4	PFDN2	chr1	-	161100556	161118111	75.128510	30.542339	68.930450
ENSG00000158793.13	NIT1	chr1	+	161118101	161125445	18.774115	16.993725	38.352829
ENSG00000158796.16	DEDD	chr1	-	161120974	161132688	22.658438	10.329680	23.312868
ENSG00000143222.11	UFC1	chr1	+	161153752	161158856	188.201981	76.510612	172.675415
ENSG00000143258.15	USP21	chr1	+	161159450	161165723	13.077465	6.785056	15.313070
ENSG00000143224.17	PPOX	chr1	+	161166410	161177092	13.305150	9.954960	22.467167
ENSG00000158850.14	B4GALT3	chr1	-	161171310	161177968	26.403778	12.454608	28.108580
ENSG00000158869.10	FCER1G	chr1	+	161215279	161220699	80.589104	51.161289	115.464981
ENSG00000158859.9	ADAMTS4	chr1	-	161184308	161199056	11.756512	5.137252	11.594170
ENSG00000158864.12	NDUFS2	chr1	+	161199315	161214395	119.390114	53.922184	121.695992
ENSG00000158887.15	MPZ	chr1	-	161304735	161309972	0.465035	0.193598	0.436927
ENSG00000248485.1	PCP4L1	chr1	+	161258727	161285450	2.517556	1.023474	2.309859
ENSG00000158882.14	TOMM40L	chr1	+	161225939	161230744	9.523986	4.230596	9.547956
ENSG00000143257.11	NR1I3	chr1	-	161229666	161238302	0.357623	0.202436	0.456873
ENSG00000143252.14	SDHC	chr1	+	161314257	161375340	16.208519	12.219827	27.578705
ENSG00000188931.3	CFAP126	chr1	-	161364731	161367874	1.759549	0.715318	1.614387
ENSG00000132185.16	FCRLA	chr1	+	161706972	161714351	0.085521	0.034767	0.078466
ENSG00000072694.20	FCGR2B	chr1	+	161663147	161678654	14.299274	7.525647	16.984497
ENSG00000162746.14	FCRLB	chr1	+	161721563	161728143	7.379390	3.732403	8.423594
ENSG00000081721.11	DUSP12	chr1	+	161749770	161757162	14.702362	5.977018	13.489425
ENSG00000143226.13	FCGR2A	chr1	+	161505430	161519967	58.221004	25.492714	57.534042
ENSG00000173110.7	HSPA6	chr1	+	161524540	161526910	2.313721	0.940608	2.122840
ENSG00000203747.10	FCGR3A	chr1	-	161541759	161550737	61.075478	30.923935	69.791664
ENSG00000244682.7	FCGR2C	chr1	+	161581339	161600242	14.878553	6.048646	13.651080
ENSG00000162747.9	FCGR3B	chr1	-	161623196	161631963	17.801285	11.167454	25.203623
ENSG00000118217.5	ATF6	chr1	+	161766294	161964070	39.181351	15.928574	35.948910
ENSG00000162745.10	OLFML2B	chr1	-	161983192	162023854	40.323505	17.979160	40.576843
ENSG00000198929.12	NOS1AP	chr1	+	162069774	162370475	4.723606	4.315029	9.738510
ENSG00000254706.2	AL512785.2	chr1	+	162365407	162382115	30.960234	12.586406	28.406031
ENSG00000239887.4	C1orf226	chr1	+	162366908	162386818	26.913565	21.758417	49.106178
ENSG00000171722.12	SPATA46	chr1	-	162373203	162376870	0.000000	0.000000	0.000000
ENSG00000152332.15	UHMK1	chr1	+	162497251	162529629	32.209507	15.865157	35.805786
ENSG00000117143.13	UAP1	chr1	+	162561506	162599842	56.354839	26.222334	59.180710
ENSG00000132196.13	HSD17B7	chr1	+	162790723	162812529	7.872529	4.438573	10.017334
ENSG00000117152.13	RGS4	chr1	+	163068775	163076802	0.616079	0.285102	0.643442
ENSG00000162733.16	DDR2	chr1	+	162631373	162787400	3.603712	6.729937	15.188671
ENSG00000143248.12	RGS5	chr1	-	163142299	163321791	5.046080	33.686390	76.026207
ENSG00000143228.12	NUF2	chr1	+	163266576	163355764	0.263359	0.327664	0.739499
ENSG00000143171.12	RXRG	chr1	-	165400917	165445355	0.000000	0.000000	0.000000
ENSG00000185630.18	PBX1	chr1	+	164559200	164851831	4.159991	58.229065	131.416107
ENSG00000143198.12	MGST3	chr1	+	165630861	165661796	9.400505	61.734516	139.327515
ENSG00000143149.12	ALDH9A1	chr1	-	165662216	165698863	107.587166	43.737904	98.711281
ENSG00000188859.6	FAM78B	chr1	-	166070019	166166969	1.273409	0.518009	1.169085
ENSG00000143183.16	TMCO1	chr1	-	165724293	165827755	26.993076	86.773750	195.838104
ENSG00000143179.14	UCK2	chr1	+	165827531	165908109	11.402006	6.726969	15.181974
ENSG00000143157.11	POGK	chr1	+	166839447	166856344	12.852528	8.639424	19.498161
ENSG00000152382.5	TADA1	chr1	-	166856510	166876327	11.761001	4.781253	10.790725
ENSG00000143194.12	MAEL	chr1	+	166975582	167022214	0.258818	0.111009	0.250534
ENSG00000143195.12	ILDR2	chr1	-	166908191	166975482	1.180027	0.485490	1.095694
ENSG00000143167.11	GPA33	chr1	-	167052836	167166479	0.047349	0.020602	0.046497
ENSG00000198842.9	DUSP27	chr1	+	167094045	167129165	0.410311	0.188037	0.424377
ENSG00000198821.10	CD247	chr1	-	167430640	167518610	1.045211	0.442186	0.997962
ENSG00000143190.21	POU2F1	chr1	+	167220829	167427345	4.653913	2.371872	5.353035
ENSG00000143162.7	CREG1	chr1	-	167541013	167553767	90.672241	36.861401	83.191826
ENSG00000198771.10	RCSD1	chr1	+	167630093	167706249	13.775124	5.960020	13.451060
ENSG00000143199.17	ADCY10	chr1	-	167809388	167914215	0.000000	0.000000	0.000000
ENSG00000197965.11	MPZL1	chr1	+	167721950	167791919	15.964261	7.951437	17.945454
ENSG00000143147.14	GPR161	chr1	-	168079543	168137667	1.906948	1.956405	4.415376
ENSG00000143158.10	MPC2	chr1	-	167916729	167937040	38.999321	30.263330	68.300758
ENSG00000143164.15	DCAF6	chr1	+	167936559	168075843	42.391071	18.710443	42.227264
ENSG00000143155.12	TIPRL	chr1	+	168178933	168202114	22.624847	9.768094	22.045435
ENSG00000143185.3	XCL2	chr1	-	168540765	168543997	0.000000	0.000000	0.000000
ENSG00000143184.4	XCL1	chr1	+	168576473	168582077	0.000000	0.000000	0.000000
ENSG00000143178.12	TBX19	chr1	+	168281040	168314426	0.161533	0.067996	0.153458
ENSG00000213064.9	SFT2D2	chr1	+	168225950	168253025	6.414112	2.621257	5.915868
ENSG00000143196.4	DPT	chr1	-	168695459	168729264	43.549278	17.704287	39.956482
ENSG00000117475.13	BLZF1	chr1	+	169367970	169396540	9.592836	7.733287	17.453117
ENSG00000117477.12	CCDC181	chr1	-	169394870	169460669	0.546034	0.313758	0.708114
ENSG00000198734.10	F5	chr1	-	169514166	169586588	0.052280	0.021254	0.047967
ENSG00000117479.12	SLC19A2	chr1	-	169463909	169486003	9.081177	3.906574	8.816674
ENSG00000174175.16	SELP	chr1	-	169588849	169630193	1.239929	0.549188	1.239452
ENSG00000188404.8	SELL	chr1	-	169690667	169711698	2.619048	1.064734	2.402978
ENSG00000007908.15	SELE	chr1	-	169722641	169764705	0.118147	0.064506	0.145583
ENSG00000171806.11	METTL18	chr1	-	169792529	169794966	6.752218	3.310553	7.471527
ENSG00000000460.16	C1orf112	chr1	+	169794730	169854080	1.182785	1.385141	3.126100
ENSG00000000457.13	SCYL3	chr1	-	169849631	169894267	3.978216	1.733326	3.911913
ENSG00000143153.12	ATP1B1	chr1	+	169105697	169132722	271.190125	327.649597	739.466431
ENSG00000143156.13	NME7	chr1	-	169132531	169367967	26.569122	10.915189	24.634291
ENSG00000203740.3	METTL11B	chr1	+	170146001	170167790	0.000000	0.000000	0.000000
ENSG00000120370.12	GORAB	chr1	+	170532129	170553446	4.007022	2.353884	5.312437
ENSG00000075945.12	KIFAP3	chr1	-	169921326	170074738	20.991482	13.128638	29.629786
ENSG00000007933.12	FMO3	chr1	+	171090877	171117819	5.029229	2.044555	4.614320
ENSG00000116132.11	PRRX1	chr1	+	170663134	170739419	13.899799	11.171012	25.211653
ENSG00000094963.13	FMO2	chr1	+	171185208	171211230	12.991945	5.538101	12.498839
ENSG00000010932.16	FMO1	chr1	+	171248471	171285978	1.408287	0.614131	1.386020
ENSG00000076258.9	FMO4	chr1	+	171314234	171342084	2.776181	1.128614	2.547148
ENSG00000283683.1	MYOCOS	chr1	+	171600621	171638799	0.000000	0.000000	0.000000
ENSG00000034971.16	MYOC	chr1	-	171635417	171652683	0.000000	0.000000	0.000000
ENSG00000117533.14	VAMP4	chr1	-	171700160	171742247	6.003489	2.440626	5.508204
ENSG00000117523.15	PRRC2C	chr1	+	171485551	171593511	37.372211	15.747322	35.539845
ENSG00000010165.19	METTL13	chr1	+	171781682	171797717	30.410700	12.532149	28.283579
ENSG00000197959.13	DNM3	chr1	+	171841498	172418466	0.104356	0.157602	0.355689
ENSG00000180999.10	C1orf105	chr1	+	172420688	172468831	0.000000	0.000000	0.000000
ENSG00000135845.9	PIGC	chr1	-	172441457	172444086	23.061811	17.000244	38.367542
ENSG00000117560.7	FASLG	chr1	+	172659018	172666874	0.165784	0.067397	0.152107
ENSG00000120337.8	TNFSF18	chr1	-	173039960	173050963	0.713645	0.290121	0.654770
ENSG00000094975.13	SUCO	chr1	+	172532349	172611833	21.890316	9.914691	22.376287
ENSG00000117586.10	TNFSF4	chr1	-	173183734	173207313	13.519763	5.914763	13.348922
ENSG00000183831.6	ANKRD45	chr1	-	173609561	173669862	0.000000	0.000000	0.000000
ENSG00000232113.2	TEX50	chr1	+	173635333	173637134	0.000000	0.000000	0.000000
ENSG00000117592.8	PRDX6	chr1	+	173477266	173488807	223.243286	90.756119	204.825821
ENSG00000076321.10	KLHL20	chr1	+	173714984	173786702	8.437300	3.430054	7.741227
ENSG00000120334.15	CENPL	chr1	-	173799550	173824322	2.316244	1.094103	2.469261
ENSG00000117593.9	DARS2	chr1	+	173824503	173858546	11.144607	4.530668	10.225183
ENSG00000185278.15	ZBTB37	chr1	+	173868082	173903549	0.632773	0.523077	1.180524
ENSG00000117601.13	SERPINC1	chr1	-	173903804	173917378	0.000000	0.000000	0.000000
ENSG00000135870.11	RC3H1	chr1	-	173931214	174022297	3.844888	1.597094	3.604453
ENSG00000152061.23	RABGAP1L	chr1	+	174159410	174995308	0.582528	7.338231	16.561522
ENSG00000203737.3	GPR52	chr1	+	174448111	174449198	0.000000	0.000000	0.000000
ENSG00000116161.17	CACYBP	chr1	+	174999163	175011715	15.178875	18.301888	41.305199
ENSG00000120333.4	MRPS14	chr1	-	175012958	175023425	27.341370	11.115212	25.085722
ENSG00000120332.15	TNN	chr1	+	175067858	175148066	1.242013	0.504921	1.139548
ENSG00000116147.16	TNR	chr1	-	175315194	175743770	0.012114	0.004929	0.011124
ENSG00000235750.9	KIAA0040	chr1	-	175156987	175192943	90.319443	44.845409	101.210785
ENSG00000143207.19	RFWD2	chr1	-	175944831	176207493	23.599840	12.462272	28.125874
ENSG00000116183.10	PAPPA2	chr1	+	176463171	176845605	0.040898	0.017955	0.040521
ENSG00000198797.6	BRINP2	chr1	+	177171497	177282422	0.598932	0.243487	0.549520
ENSG00000120341.18	SEC16B	chr1	-	177929146	177970213	0.802138	0.417339	0.941884
ENSG00000075391.16	RASAL2	chr1	+	178094141	178484147	0.579303	3.288189	7.421054
ENSG00000188585.8	CLEC20A	chr1	-	178479247	178496939	0.000000	0.000000	0.000000
ENSG00000116191.17	RALGPS2	chr1	+	178725147	178921841	11.161975	5.914118	13.347466
ENSG00000116194.12	ANGPTL1	chr1	-	178849705	178871052	0.467529	0.193189	0.436004
ENSG00000116199.11	FAM20B	chr1	+	179025804	179076562	5.348932	9.243352	20.861153
ENSG00000186283.13	TOR3A	chr1	+	179081377	179098023	23.985380	11.538797	26.041704
ENSG00000143322.19	ABL2	chr1	-	179099327	179229684	4.991310	3.558802	8.031796
ENSG00000057252.12	SOAT1	chr1	+	179293714	179358680	6.003076	5.502204	12.417826
ENSG00000162779.21	AXDND1	chr1	+	179365720	179554735	0.000000	0.000000	0.000000
ENSG00000116218.12	NPHS2	chr1	-	179550539	179575952	0.000000	0.000000	0.000000
ENSG00000143340.6	FAM163A	chr1	+	179743163	179816198	0.220694	0.089720	0.202487
ENSG00000162782.15	TDRD5	chr1	+	179591613	179691272	1.952538	0.859680	1.940196
ENSG00000169905.12	TOR1AIP2	chr1	-	179839967	179877803	7.721994	6.353698	14.339544
ENSG00000143337.18	TOR1AIP1	chr1	+	179882042	179925000	9.962989	7.024365	15.853163
ENSG00000135837.15	CEP350	chr1	+	179954738	180114880	7.768910	4.063743	9.171388
ENSG00000121454.5	LHX4	chr1	+	180230286	180278982	0.165292	0.067197	0.151655
ENSG00000116260.16	QSOX1	chr1	+	180154834	180204030	85.739433	46.395485	104.709129
ENSG00000230124.6	ACBD6	chr1	-	180288230	180502954	46.056484	18.723555	42.256847
ENSG00000135835.11	KIAA1614	chr1	+	180913189	180951614	0.388950	0.162757	0.367323
ENSG00000143324.13	XPR1	chr1	+	180632004	180890251	21.784576	12.780217	28.843439
ENSG00000135823.13	STX6	chr1	-	180972712	181023121	21.837999	9.286273	20.958021
ENSG00000153029.14	MR1	chr1	+	181033425	181061938	9.596954	4.904697	11.069324
ENSG00000179930.5	ZNF648	chr1	-	182054570	182061712	0.000000	0.000000	0.000000
ENSG00000162783.10	IER5	chr1	+	181088712	181092899	20.291309	8.249119	18.617287
